File	Left Context	Hit	Right Context
33554_tagged.txt	After_CS I_PPIS1 loose_VV0@ 10_MC pounds_NN2 I_	PPIS1 will_VM be_	VBI able_JK to_TO put_
33556_tagged.txt	PPIS1 get_VV0 a_AT1 ideal_JJ body_NN1 I_	PPIS1 will_VM be_	VBI more_RGR confident_JJ ._. 
33614_tagged.txt	do_VD0 n't_XX know_VVI whether_CSW I_	PPIS1 will_VM be_	VBI accepted_VVN or_CC not_
33630_tagged.txt	I_	PPIS1 will_VM be_	VBI studying_VVG in_II the_
33840_tagged.txt	neighbor_NN1 is_VBZ n't_XX loudly_RR ._. I_	PPIS1 will_VM be_	VBI happy_JJ if_CS my_
33844_tagged.txt	RR and_CC early_RR ._. In_II fact_NN1 I_	PPIS1 will_VM be_	VBI feel_NN1% cheerful_JJ if_
33938_tagged.txt	PPIS1 feel_VV0 uneasy_JJ about_II it_PPH1 ._. I_	PPIS1 will_VM be_	VBI anxious_JJ when_CS my_
33942_tagged.txt	VVI well_RR ?_? Definitely_RR No_UH ._. Probably_RR I_	PPIS1 will_VM be_	VBI unhappy_JJ about_II this_
34408_tagged.txt	VVI without_IW computer_NN1 what_DDQ life_NN1 we_	PPIS2 will_VM be_	VBI as_II a_AT1 result_
35032_tagged.txt	AT1 successful_JJ person_NN1 but_CCB how_RRQ I_	PPIS1 will_VM be_	VBI a_AT1 successful_JJ person_
35451_tagged.txt	NN1 in_II the_AT U._NP1 S._NP1 I_	PPIS1 will_VM be_	VBI required_VVN high_JJ skills_
35456_tagged.txt	APPGE major_JJ researches_NN2 ._. For_IF that_DD1% I_	PPIS1 will_VM be_	VBI able_JK to_TO continue_
35456_tagged.txt	NN1 in_II that_DD1 profession_NN1 ._. So_RR I_	PPIS1 will_VM be_	VBI able_JK to_TO use_
35936_tagged.txt	VBZ perfect_JJ lovely_JJ and_CC beautiful_JJ I_	PPIS1 will_VM be_	VBI boring_JJ and_CC no_
35937_tagged.txt	CS I_PPIS1 hate_VV0 gossips_NN2 so_CS@ I_	PPIS1 will_VM be_	VBI not_XX fit_JJ for_
36016_tagged.txt	TO do_VDI so_RR ._. I_PPIS1 hope_VV0 I_	PPIS1 will_VM be_	VBI admitted_VVN mainly_RR in_
36269_tagged.txt	VBDZ sting_NN1 ._. I_PPIS1 never_RR thought_VVD we_	PPIS2 will_VM be_	VBI friends_NN2 but_CCB when_
36330_tagged.txt	My_APPGE best_JJT friend_NN1 Today_RT I_	PPIS1 will_VM be_	VBI talking_VVG about_II my_
36628_tagged.txt	PPY for_IF your_APPGE email_NN1 and_CC I_	PPIS1 will_VM be_	VBI happy_JJ to_TO give_
36714_tagged.txt	VM become_VVI a_AT1 better_JJR writer_NN1 I_	PPIS1 will_VM be_	VBI happy_JJ ._. )_) 
19685_tagged.txt	RT The_AT food_NN1 that_CST I_PPIS1 brought_	VVD will_VM be_	VBI gone_VVN ._. Therefore_RR I_
29753_tagged.txt	AT other_JJ hand_NN1 countries_NN2 that_CST survived_	VVD will_VM be_	VBI more_RGR careful_JJ to_
68_tagged.txt	NN1 of_IO bread_NN1 ._. The_AT remained_VVN bread_	NN1 will_VM be_	VBI put_VVN in_II the_
82_tagged.txt	NN1 ._. Rice_NN1 and_CC curry_NN1 chicken_NN1 sauce_	NN1 will_VM be_	VBI ready_JJ at_II almost_
103_tagged.txt	VVG outside_RL to_TO get_VVI more_DAR experience_	NN1 will_VM be_	VBI a_AT1 better_JJR choice_
118_tagged.txt	CS I_PPIS1 come_VV0 back_RP more_DAR songs_	NN2 will_VM be_	VBI included_VVN !_! You_PPY also_
230_tagged.txt	do_VD0 n't_XX know_VVI what_DDQ future_	NN1 will_VM be_	VBI ._. I_PPIS1 do_VD0 n'
444_tagged.txt	II a_AT1 university_NN1 or_CC a_AT1 college_	NN1 will_VM be_	VBI very_RG useful_JJ for_
444_tagged.txt	CC spending_VVG time_NNT1 at_II university_NN1 activities_	NN2 will_VM be_	VBI new_JJ experiences_NN2 for_
504_tagged.txt	PPY soak_VV0 an_AT1 onsen_NN1 the_AT minerals_	NN2 will_VM be_	VBI absorbed_VVN through_II your_
504_tagged.txt	PPIO1 ._. Although_CS I_PPIS1 hope_VV0 the_AT effects_	NN2 will_VM be_	VBI proven_VVN scientifically_RR I_
638_tagged.txt	II the_AT morning_NNT1 because_CS your_APPGE brain_	NN1 will_VM be_	VBI very_RG active_JJ ._. Most_
649_tagged.txt	JJ guiders_NN2 they_PPHS2 know_VV0 what_DDQ context_	NN1 will_VM be_	VBI hard_JJ for_IF you_
657_tagged.txt	Happy_JJ Eid_JJ Eid_JJ alfitr_	NN1 will_VM be_	VBI after_II two_MC weeks_
670_tagged.txt	PPHS2 are_VBR sold_VVN because_CS the_AT price_	NN1 will_VM be_	VBI much_RR cheaper_JJR ._. You_
672_tagged.txt	PPY feel_VV0 bored_JJ finding_VVG a_AT1 partner_	NN1 will_VM be_	VBI help_NN1 especially_RR a_
694_tagged.txt	ZZ1 UN_NP1 official_NN1 said_VVD aid_NN1 programs_	NN2 will_VM be_	VBI suspended_VVN until_CS there_
706_tagged.txt	RP in_II the_AT evening_NNT1 my_APPGE husband_	NN1 will_VM be_	VBI here_RL ._. I_PPIS1 hung_
707_tagged.txt	DDQ 's_VBZ going_VVG on_RP@ ._. Some_DD sheets_	NN2 will_VM be_	VBI wild_JJ and_CC flexible_
780_tagged.txt	VVI computer_NN1 science_NN1 because_CS this_DD1 field_	NN1 will_VM be_	VBI enjoyable_JJ and_CC easer_
780_tagged.txt	AT market_NN1 needs_VVZ it_PPH1 his_APPGE life_	NN1 will_VM be_	VBI uncomfortable_JJ and_CC even_
780_tagged.txt	APPGE time_NNT1 better_RRR because_CS your_APPGE life_	NN1 will_VM be_	VBI comfortable_JJ ._. First_MD of_
788_tagged.txt	t_XX think_VVI ANON_JJ NAME_NN1 1_MC1 Crowley_	NN1@ will_VM be_	VBI a_AT1 good_JJ guardian_
796_tagged.txt	ZZ1 UN_NP1 official_NN1 said_VVD aid_NN1 programs_	NN2 will_VM be_	VBI suspended_VVN until_CS there_
797_tagged.txt	of_IO Duty_NN1 series_NN '_GE and_CC 'Gun'_	NN1 will_VM be_	VBI released_VVN later_RRR this_
816_tagged.txt	DD1 time_NNT1 ?_? For_IF a_AT1 certainty_NN1 people_	NN will_VM be_	VBI interested_JJ in_II judicatory_
831_tagged.txt	does_VDZ n't_XX matter_VVI because_CS children_	NN2 will_VM be_	VBI millionaires_NN2 ._. I_PPIS1 think_
831_tagged.txt	VBR teacher_NN1 right_RR now_RT and_CC children_	NN2 will_VM be_	VBI millionaires_NN2 ._. So_RR in_
833_tagged.txt	NN2 credentials_NN2 ._. Mostly_RR the_AT worker_NN1 productivity_	NN1 will_VM be_	VBI focused_VVN in_II single_
833_tagged.txt	VVG that_CST the_AT successful_JJ small_JJ company_	NN1 will_VM be_	VBI big_JJ by_II the_
833_tagged.txt	II the_AT time_NNT1 its_APPGE small_JJ worker_	NN1 will_VM be_	VBI big_JJ too_RR@ ._. In_
844_tagged.txt	VVI others_NN2 ._. I_PPIS1 think_VV0 our_APPGE friendship_	NN1 will_VM be_	VBI maintained_VVN forever_RT ._. 
1023_tagged.txt	II a_AT1 why_RRQ question_NN1 ?_? The_AT answer_	NN1 will_VM be_	VBI the_AT education_NN1 ._. The_
1072_tagged.txt	JJ to_TO know_VVI the_AT English_NN1 ._. Students_	NN2 will_VM be_	VBI interested_JJ in_II leaning_
1074_tagged.txt	VM melt_VVI so_CS21 that_CS22 sea_NN1 level_	NN1 will_VM be_	VBI going_VVG up_RP ._. And_
1090_tagged.txt	VVN too_RG much_DA1 sugar_NN1 the_AT cake_	NN1 will_VM be_	VBI too_RG sweet_JJ ._. And_
1104_tagged.txt	PPHO2 (_( when_CS you_PPY fast_VV0% your_APPGE body_	NN1 will_VM be_	VBI healthy_JJ )_) ._. Ramadan_NNT1 month_
1128_tagged.txt	DD1 time_NNT1 ?_? For_IF a_AT1 certainty_NN1 people_	NN will_VM be_	VBI interested_JJ in_II judicial_
1145_tagged.txt	GE credentials_NN2 ._. Mostly_RR the_AT worker_NN1 productivity_	NN1 will_VM be_	VBI focused_VVN on_II a_
1145_tagged.txt	VVG that_CST the_AT successful_JJ small_JJ company_	NN1 will_VM be_	VBI big_JJ by_II time_
1145_tagged.txt	JJ by_II time_NNT1 therefore_RR its_APPGE worker_	NN1 will_VM be_	VBI big_JJ too_RR@ ._. In_
1155_tagged.txt	VVI computer_NN1 science_NN1 because_CS this_DD1 field_	NN1 will_VM be_	VBI enjoyable_JJ and_CC easier_
1155_tagged.txt	CCB the_AT market_NN1 needs_VVZ his_APPGE life_	NN1 will_VM be_	VBI uncomfortable_JJ and_CC even_
1155_tagged.txt	APPGE time_NNT1 better_RRR because_CS your_APPGE life_	NN1 will_VM be_	VBI comfortable_JJ ._. First_MD of_
1298_tagged.txt	VV0 too_RG much_DA1 sugar_NN1 the_AT cake_	NN1 will_VM be_	VBI too_RG sweet_JJ ._. And_
1309_tagged.txt	II poor_JJ outcome_NN1 ._. Many_DA2 incapable_JJ people_	NN will_VM be_	VBI employed_VVN instead_II21 of_
1320_tagged.txt	II medical_JJ and_CC education_NN1 Pandit_NP1 family_	NN1 will_VM be_	VBI in_II the_AT red_
1328_tagged.txt	CC I_PPIS1 confirm_VV0 that_CST this_DD1 money_	NN1 will_VM be_	VBI our_APPGE nest_NN1 egg_
1382_tagged.txt	Parents_	NN2 will_VM be_	VBI cringe_VV0 when_RRQ they_
1404_tagged.txt	NN1 and_CC work_NN1 ._. The_AT overseas_JJ life_	NN1 will_VM be_	VBI more_RRR and_CC more_
1445_tagged.txt	AT1 car_NN1 in_II US_NP1 your_APPGE life_	NN1 will_VM be_	VBI really_RR inconvenient_JJ ._. When_
1447_tagged.txt	RR earn_VV0 his_APPGE salary_NN1 and_CC Ritu_	NN1 will_VM be_	VBI professional_JJ ice_NN1 skater_
1465_tagged.txt	NN1 and_CC cat_NN1 but_CCB their_APPGE mind_	NN1 will_VM be_	VBI same_DA ._. They_PPHS2 are_
1470_tagged.txt	VVG up_RP for_IF Ritu_NP1 's_GE skating_	NN1@ will_VM be_	VBI very_RG hard_JJ decision_
1470_tagged.txt	VVI this_DD1 insurance_NN1 maybe_RR their_APPGE debt_	NN1 will_VM be_	VBI out_II21 of_II22 hand_
1475_tagged.txt	CSA I_PPIS1 said_VVD the_AT saving_NN1 account_	NN1 will_VM be_	VBI working_VVG for_IF them_
1475_tagged.txt	VVI their_APPGE money_NN1 the_AT education_NN1 costs_	NN2 will_VM be_	VBI easy_JJ for_IF them_
1480_tagged.txt	IW someone_PN1 's_VBZ a_AT1 new_JJ dish_	NN1 will_VM be_	VBI added_VVN into_II his_
1537_tagged.txt	NN1 ._. Men_NN2 will_VM fight_VVI and_CC women_	NN2 will_VM be_	VBI helpless_JJ ._. If_CS this_
1585_tagged.txt	4_MC ._. This_DD1 movie_	NN1 will_VM be_	VBI kind_NN1 of_IO index_
1607_tagged.txt	CC I_PPIS1 confirm_VV0 that_CST this_DD1 money_	NN1 will_VM be_	VBI our_APPGE nest_NN1 egg_
1671_tagged.txt	PPH1 is_VBZ called_VVN Seleeg_NN1 ._. This_DD1 meal_	NN1 will_VM be_	VBI delicious_JJ if_CS you_
1750_tagged.txt	DAR supplies_NN2 ._. Also_RR more_RGR different_JJ companies_	NN2 will_VM be_	VBI established_VVN so_CS@ there_
1801_tagged.txt	VVZ the_AT flavor_NN1 a_AT1 new_JJ dish_	NN1 will_VM be_	VBI added_VVN into_II his_
1802_tagged.txt	II poor_JJ outcomes_NN2 ._. Many_DA2 incapable_JJ people_	NN will_VM be_	VBI employed_VVN instead_II21 of_
1803_tagged.txt	PPIS2 are_VBR doing_VDG ._. Because_CS that_DD1 food_	NN1 will_VM be_	VBI for_IF us_PPIO2 or_
1813_tagged.txt	IO having_VHG one_PN1 ?_? My_APPGE overall_JJ evaluation_	NN1 will_VM be_	VBI based_VVN on_II three_
1830_tagged.txt	DAR supplies_NN2 ._. Also_RR more_RGR different_JJ companies_	NN2 will_VM be_	VBI established_VVN so_CS@ there_
1891_tagged.txt	DD1 dedication_NN1 in_II time_NNT1 and_CC effort_	NN1 will_VM be_	VBI worth_II it_PPH1 when_
1891_tagged.txt	RR21 Course_RR22 all_DB of_IO this_DD1 effort_	NN1 will_VM be_	VBI a_AT1 memory_NN1 the_
2016_tagged.txt	VVD the_AT class_NN1 or_CC the_AT questions_	NN2 will_VM be_	VBI easy_JJ and_CC they_
2018_tagged.txt	RR to_TO think_VVI that_CST every_AT1 thing_	NN1 will_VM be_	VBI ok_JJ or_CC good_
2033_tagged.txt	JJ funeral_NN1 Sentence_NN1 A_ZZ1 funeral_NN1 mass_	NN1 will_VM be_	VBI celebrated_VVN by_II Father_
2033_tagged.txt	CC cremated._NNU burial_NN1 Sentence_NN1 The_AT burial_	NN1 will_VM be_	VBI in_II Pine_NN1 Grove_
2107_tagged.txt	DD1 dedication_NN1 in_II time_NNT1 and_CC effort_	NN1 will_VM be_	VBI worth_II it_PPH1 when_
2107_tagged.txt	II preparation_NN1 all_DB of_IO this_DD1 effort_	NN1 will_VM be_	VBI a_AT1 memory_NN1 the_
2108_tagged.txt	NN2 get_VV0 preferential_JJ treatment_NN1 donors_NN2 families_	NN2 will_VM be_	VBI charged_VVN for_IF donating_
2108_tagged.txt	VVG their_APPGE organs_NN2 or_CC their_APPGE organs_	NN2 will_VM be_	VBI sold_VVN with_IW enormous_
2181_tagged.txt	NN1 my_APPGE opinion_NN1 about_II sports_NN2 industry_	NN1 will_VM be_	VBI important_JJ because_CS people_
2218_tagged.txt	The_AT snow_NN1 covered_VVD trees_	NN2 will_VM be_	VBI very_RG beautiful_JJ and_
2218_tagged.txt	VBI very_RG big_JJ and_CC the_AT color_	NN1 will_VM be_	VBI gray_JJ and_CC white_
2237_tagged.txt	NN1 because_CS her_APPGE husband_NN1 's_GE feeling_	NN1 will_VM be_	VBI bad_JJ his_APPGE confident_
2351_tagged.txt	APPGE opinion_NN1 about_II the_AT sports_NN2 industry_	NN1 will_VM be_	VBI important_JJ because_CS people_
2443_tagged.txt	XX have_VHI enough_DD sleep_VVI your_APPGE face_	NN1 will_VM be_	VBI looking_VVG weak_JJ ._. Fourth_
2481_tagged.txt	VV0 with_IW the_AT prediction_NN1 that_CST china_	NN1 will_VM be_	VBI the_AT leader_NN1 of_
2499_tagged.txt	NN in_II the_AT world_NN1 my_APPGE sister_	NN1 will_VM be_	VBI second_NNT1 in_II the_
2503_tagged.txt	JJ and_CC very_JJ@ chap_NN1 ._. More_DAR people_	NN will_VM be_	VBI vegetarians_NN2 and_CC they_
2522_tagged.txt	VHI several_DA2 vacations_NN2 and_CC the_AT vacations_	NN2 will_VM be_	VBI good_JJ opportunities_NN2 for_
2522_tagged.txt	NNT1 is_VBZ very_RG significant_JJ ._. Your_APPGE future_	NN1 will_VM be_	VBI decided_VVN by_II this_
2523_tagged.txt	NN1 with_IW your_APPGE family_NN1 The_AT food_	NN1 will_VM be_	VBI different_JJ but_CCB not_
2525_tagged.txt	JJ and_CC how_RRQ the_AT work_NN1 environment_	NN1 will_VM be_	VBI after_II the_AT graduation_
2527_tagged.txt	RR21 course_RR22 you_PPY can_VM ._. This_DD1 trip_	NN1 will_VM be_	VBI a_AT1 chance_NN1 to_
2568_tagged.txt	CS you_PPY spill_VV0 things_NN2 your_APPGE computer_	NN1 will_VM be_	VBI broken_VVN ._. 2_MC Know_VV0 
2568_tagged.txt	VBI careful_JJ to_II battery_NN1 ._. Your_APPGE battery_	NN1 will_VM be_	VBI off_RP soon_RR ._. When_
2573_tagged.txt	NN1 the_AT front_NN1 and_CC the_AT back_	NN1 will_VM be_	VBI safe_JJ ?_? For_REX21 example_
2586_tagged.txt	NN1 more_RGR enthusiastic_JJ ._. Then_RT my_APPGE family_	NN1 will_VM be_	VBI satisfied_JJ and_CC be_
2591_tagged.txt	JJ and_CC how_RRQ the_AT work_NN1 atmosphere_	NN1 will_VM be_	VBI after_II the_AT graduation_
2594_tagged.txt	VHI several_DA2 vacations_NN2 and_CC the_AT vacations_	NN2 will_VM be_	VBI good_JJ opportunities_NN2 for_
2594_tagged.txt	NNT1 is_VBZ very_RG significant_JJ ._. Your_APPGE future_	NN1 will_VM be_	VBI decided_VVN by_II this_
2611_tagged.txt	VBZ a_AT1 general_JJ statement_NN1 ._. The_AT writer_	NN1 will_VM be_	VBI going_VVGK to_TO exlpain_
2633_tagged.txt	NN1 statement_NN1 because_CS some_DD definite_JJ qualities_	NN2 will_VM be_	VBI shown_VVN 
2639_tagged.txt	NN1 because_CS the_AT reasons_NN2 and_CC examples_	NN2 will_VM be_	VBI developed_VVN ._. 
2677_tagged.txt	AT end_NN1 of_IO this_DD1 season_NNT1 snow_	NN1 will_VM be_	VBI gone_VVN ._. I_PPIS1 should_
2700_tagged.txt	PPH1 means_VVZ the_AT essay_NN1 's_GE content_	NN1 will_VM be_	VBI showed_VVN% different_JJ qualities_
2781_tagged.txt	VHI several_DA2 vacations_NN2 and_CC the_AT vacations_	NN2 will_VM be_	VBI good_JJ opportunities_NN2 for_
2781_tagged.txt	NNT1 is_VBZ very_RG significant_JJ ._. Your_APPGE future_	NN1 will_VM be_	VBI decided_VVN by_II this_
2795_tagged.txt	JJ trees_NN2 ._. He_PPHS1 hopes_VVZ his_APPGE farm_	NN1 will_VM be_	VBI able_JK to_TO increase_
2805_tagged.txt	RR ._. As_II a_AT1 result_NN1 my_APPGE family_	NN1 will_VM be_	VBI satisfied_JJ and_CC be_
2807_tagged.txt	II21 for_II22 me_PPIO1 the_AT big_JJ success_	NN1 will_VM be_	VBI when_CS my_APPGE I_
2858_tagged.txt	IF the_AT Treeflights_NP1 operation_NN1 but_CCB demand_	NN1 will_VM be_	VBI greater_JJR than_CSN his_
2938_tagged.txt	Hartwell_NP1 worries_NN2 about_II the_AT demand_	NN1 will_VM be_	VBI more_DAR than_CSN the_
2992_tagged.txt	VBZ what_DDQ kind_NN1 of_IO operating_NN1 system_	NN1 will_VM be_	VBI installed_VVN on_II the_
2992_tagged.txt	AT same_DA capacity_NN1 computer_NN1 the_AT desktop_	NN1 will_VM be_	VBI cheaper_JJR than_CSN laptop_
2992_tagged.txt	JJR than_CSN laptop_NN1 ._. The_AT notebook_NN1 computer_	NN1 will_VM be_	VBI some_DD higher_JJR than_
3000_tagged.txt	TO learn_VVI each_DD1 culture_NN1 your_APPGE meeting_	NN1 will_VM be_	VBI succeeded_VVN ._. In_II conclusion_
3047_tagged.txt	NN1 )_) My_APPGE appointment_NN1 with_IW a_AT1 dentist_	NN1 will_VM be_	VBI on_II Wednesday_NPD1 ._. Would_
3136_tagged.txt	II the_AT point_NN1 where_RRQ the_AT doctors_	NN2 will_VM be_	VBI able_JK to_TO do_
3185_tagged.txt	VVI money_NN1 ._. And_CC medical_JJ department_NN1 students_	NN2 will_VM be_	VBI doctor_NN1 ._. In_II Korea_
3202_tagged.txt	VVI with_IW Hussein_NP1 and_CC the_AT party_	NN1 will_VM be_	VBI in_II Bahrain_NP1 ._. Now_
3211_tagged.txt	VV0 after_II the_AT event_NN1 my_APPGE money_	NN1 will_VM be_	VBI in_II the_AT air_
3234_tagged.txt	AT clean_JJ drinking_NN1 water_NN1 our_APPGE existence_	NN1 will_VM be_	VBI endangered_VVN ._. People_NN feel_
3261_tagged.txt	NN1 ._. In_RR21 addition_RR22 seas_NN2 and_CC rivers_	NN2 will_VM be_	VBI dirty_JJ with_IW the_
3377_tagged.txt	VBZ what_DDQ kind_NN1 of_IO operating_NN1 system_	NN1 will_VM be_	VBI installed_VVN on_II the_
3377_tagged.txt	II that_CST the_AT price_NN1 of_IO desktop_	NN1 will_VM be_	VBI cheaper_JJR than_CSN that_
3377_tagged.txt	NN1 ._. The_AT price_NN1 of_IO notebook_NN1 computer_	NN1 will_VM be_	VBI higher_JJR than_CSN the_
3377_tagged.txt	NN1 of_IO a_AT1 high_JJ end_NN1 computer_	NN1 will_VM be_	VBI balanced_VVN by_II adding_
3378_tagged.txt	VV0 your_APPGE favorite_JJ DVDs_NP1 ._. Your_APPGE listening_	NN1 will_VM be_	VBI improving_VVG when_CS you_
3407_tagged.txt	AT1 later_JJR stated_JJ@ time_NNT1 The_AT meeting_	NN1 will_VM be_	VBI adjourned_VVN until_II tomorrow_
3422_tagged.txt	VBR controlled_VVN by_II pressure_NN1 their_APPGE creativity_	NN1 will_VM be_	VBI killed_VVN ._. 
3424_tagged.txt	AT United_NP1 States_NP1 they_PPHS2 English_JJ skills_	NN2 will_VM be_	VBI greatly_RR improved_VVN ._. In_
3509_tagged.txt	VV0 that_CST an_AT1 ideal_JJ education_NN1 setting_	NN1 will_VM be_	VBI less_RGR strict_JJ and_
3513_tagged.txt	CST the_AT children_NN2 's_GE eating_NN1 habits_	NN2 will_VM be_	VBI changed_VVN by_II McDonald_
3513_tagged.txt	NP1 one_MC1 meal_NN1 for_IF a_AT1 customer_	NN1 will_VM be_	VBI cost_VVN% $4._NNU 00_MC to_
3525_tagged.txt	VV0 social_JJ problems_NN2 and_CC every_AT1 part_	NN1 will_VM be_	VBI affected_VVN ._. Ultimately_RR we_
3591_tagged.txt	PPX221 other_PPX222 's_GE culture_NN1 your_APPGE exchange_	NN1 will_VM be_	VBI successful_JJ ._. In_II conclusion_
3595_tagged.txt	VBZ what_DDQ kind_NN1 of_IO operating_NN1 system_	NN1 will_VM be_	VBI installed_VVN on_II the_
3595_tagged.txt	CS the_AT price_NN1 of_IO a_AT1 desktop_	NN1 will_VM be_	VBI cheaper_JJR than_CSN that_
3595_tagged.txt	AT price_NN1 of_IO a_AT1 notebook_NN1 computer_	NN1 will_VM be_	VBI higher_JJR than_CSN that_
3595_tagged.txt	JJ cost_NN1 of_IO a_AT1 cheaper_JJR computer_	NN1 will_VM be_	VBI balanced_VVN out_RP when_
3603_tagged.txt	TO be_VBI optimistic_JJ and_CC all_DB things_	NN2 will_VM be_	VBI changed_VVN better_RRR ._. You_
3769_tagged.txt	NP1 one_MC1 meal_NN1 for_IF a_AT1 customer_	NN1 will_VM be_	VBI cost_VVN% about_RG $4._NNU 00_
3780_tagged.txt	NN1 where_RRQ only_JJ one_MC1 person_NN1 win_	NN1@ will_VM be_	VBI in_II the_AT top_
3780_tagged.txt	NN2 ._. The_AT teacher_NN1 and_CC their_APPGE student_	NN1 will_VM be_	VBI interact_VV0 in_II this_
3780_tagged.txt	VVI to_TO do_VDI and_CC the_AT instructors_	NN2 will_VM be_	VBI happy_JJ to_TO help_
3782_tagged.txt	AT United_NP1 States_NP1 their_APPGE English_JJ skills_	NN2 will_VM be_	VBI greatly_RR improved_VVN ._. In_
3835_tagged.txt	RT a_AT1 high_JJ percentage_NN1 of_IO stress_	NN1 will_VM be_	VBI reduced_VVN ._. If_CS you_
3895_tagged.txt	hug_NN1 dilemma_NN1 because_CS adults_NN2 '_GE rate_	NN1 will_VM be_	VBI doubles_NN2 the_AT young_
3895_tagged.txt	II a_AT1 couple_NN1 years_NNT2 the_AT country_	NN1 will_VM be_	VBI insignificant_JJ ._. For_REX21 example_
3895_tagged.txt	n't_XX imagine_VVI how_RRQ the_AT consistency_	NN1 will_VM be_	VBI in_II Europe_NP1 between_
3930_tagged.txt	IF you_PPY ._. Also_RR my_APPGE ideal_JJ neighbor_	NN1 will_VM be_	VBI very_RG honest_JJ considerate_
3930_tagged.txt	NN1 ._. So_RR I_PPIS1 think_VV0 the_AT apartment_	NN1 will_VM be_	VBI extremely_RR nice_JJ for_
4038_tagged.txt	from_II immigrants_NN2 '_GE native_JJ country_NN1 ._. Food_	NN1 will_VM be_	VBI different_JJ and_CC weather_
4038_tagged.txt	NN1 will_VM be_VBI different_JJ and_CC weather_	NN1 will_VM be_	VBI also_RR different_JJ ._. They_
4038_tagged.txt	IF a_AT1 long_JJ time_NNT1 their_APPGE roots_	NN2 will_VM be_	VBI always_RR in_II their_
4051_tagged.txt	II22 studying_VVG your_APPGE next_MD exam_NN1 score_	NN1 will_VM be_	VBI not_XX very_RG good_
4102_tagged.txt	NN1 because_CS the_AT rate_NN1 of_IO adults_	NN2 will_VM be_	VBI double_RR@ the_AT rate_
4102_tagged.txt	II number_NN1 of_IO years_NNT2 the_AT country_	NN1 will_VM be_	VBI insignificant_JJ ._. For_REX21 example_
4104_tagged.txt	RR the_AT salary_NN1 of_IO the_AT wife_	NN1 will_VM be_	VBI helpful_JJ for_IF her_
4117_tagged.txt	VVZ their_APPGE hands_NN2 and_CC classical_JJ music_	NN1 will_VM be_	VBI played_VVN ._. After_II all_
4621_tagged.txt	AT accident_NN1 very_RG quickly_RR ._. The_AT driver_	NN1 will_VM be_	VBI ok_JJ No_RR one_
4642_tagged.txt	VVI from_II the_AT West_ND1 and_CC others_	NN2 will_VM be_	VBI drawn_VVN from_II the_
4643_tagged.txt	VVI from_II the_AT west_ND1 and_CC others_	NN2 will_VM be_	VBI drawn_VVN from_II the_
4647_tagged.txt	NN1 ._. She_PPHS1 supposes_VVZ that_CST this_DD1 project_	NN1 will_VM be_	VBI a_AT1 prototype_NN1 for_
4667_tagged.txt	VV0@ their_APPGE distance_NN1 ._. Then_RT the_AT distances_	NN2 will_VM be_	VBI decreased_VVN by_II the_
4748_tagged.txt	VVI the_AT quality_NN1 of_IO my_APPGE life_	NN1 will_VM be_	VBI better_JJR in_II future_
4751_tagged.txt	CC who_PNQS likes_VVZ cleaning_VVG the_AT house_	NN1 will_VM be_	VBI good_JJ room_NN1 mate_
4751_tagged.txt	NN1 when_CS he_PPHS1 goes_VVZ to_II work_	NN1 will_VM be_	VBI perfect_JJ room_NN1 mate_
4793_tagged.txt	VVN like_II gift_NN1 whereas_CS his_APPGE name_	NN1 will_VM be_	VBI in_II this_DD1 study_
4826_tagged.txt	PPHS1 talks_VVZ@ with_IW patients_NN2 ._. His_APPGE influence_	NN1 will_VM be_	VBI seen_VVN in_II my_
5059_tagged.txt	RR I_PPIS1 think_VV0 that_DD1 learning_NN1 English_	NN1 will_VM be_	VBI ongoing_JJ and_CC developed_
5090_tagged.txt	or_CC something_PN1 else_RR whether_CSW they(languages)_	NN2 will_VM be_	VBI taught_VVN in_II schools_
5145_tagged.txt	NN2 chooose_VV0 a_AT1 big_JJ city_NN1 students_	NN2 will_VM be_	VBI able_JK to_TO enjoy_
5364_tagged.txt	Thesis_NN1 statement_NN1 Successful_JJ time_NNT1 management_	NN1 will_VM be_	VBI a_AT1 shortcut_NN1 to_
5468_tagged.txt	II ourselves_PPX2 very_RG cleary_JJ a_AT1 person_	NN1 will_VM be_	VBI satisfied_VVN@ with_IW it_
5492_tagged.txt	II this_DD1 the_AT pressure_NN1 in_II students_	NN2 will_VM be_	VBI decreased_VVN and_CC the_
5525_tagged.txt	RR I_PPIS1 think_VV0 that_DD1 learning_NN1 English_	NN1 will_VM be_	VBI ongoing_JJ and_CC developed_
5542_tagged.txt	AT three_MC ways_NN2 ._. Effective_JJ time_NNT1 management_	NN1 will_VM be_	VBI helpful_JJ not_XX only_
5553_tagged.txt	JJ road_NN1 ._. Accordingly_RR successful_JJ time_NNT1 management_	NN1 will_VM be_	VBI a_AT1 shortcut_NN1 to_
5553_tagged.txt	NNT1 ._. Following_VVG those_DD2 ways_NN2 your_APPGE life_	NN1 will_VM be_	VBI well_RR organized_VVN and_
5576_tagged.txt	VVN many_DA2 women_NN2 who_PNQS have_VH0 children_	NN2 will_VM be_	VBI able_JK to_TO work_
5598_tagged.txt	VM be_VBI difficult_JJ ._. The_AT Language_NN1 problem_	NN1 will_VM be_	VBI always_RR placed_VVN as_
5623_tagged.txt	VM be_VBI difficult_JJ ._. The_AT Language_NN1 problem_	NN1 will_VM be_	VBI always_RR placed_VVN as_
